DWA ID,y_pred,uncertainty
4.A.1.b.2.I12.D06,2.9038285579167313,0.552271304742538
4.A.1.b.2.I12.D09,2.8325538467811135,0.5431198792453262
4.A.1.b.3.I01.D11,3.706708700863206,0.5569389613763231
4.A.1.b.3.I01.D12,3.527168552658465,0.5309411474820802
4.A.1.b.3.I01.D16,2.869690043839788,0.5313476562483039
4.A.1.b.3.I04.D02,2.7816006755846843,0.5456741435202437
4.A.2.a.1.I03.D01,1.9385152638836112,0.550698347638467
4.A.2.a.1.I03.D02,1.7760314580632923,0.5063531497202973
4.A.2.a.1.I03.D04,1.6857232721330622,0.5087141256691616
4.A.2.a.1.I04.D04,1.8613538178827698,0.5315873768655983
4.A.2.a.1.I09.D02,2.6928991268448694,0.5740613509635546
4.A.2.a.2.I01.D01,3.043913070833317,0.5524854444879654
4.A.2.a.2.I01.D09,3.6861669592912647,0.5623110604385992
4.A.2.a.2.I02.D02,3.110964994627384,0.6018823565999547
4.A.2.a.2.I02.D05,3.831928952051493,0.5506502475814781
4.A.2.a.2.I03.D03,3.553873454537288,0.552002653810737
4.A.2.a.2.I04.D02,2.6855673836981304,0.6062494307035262
4.A.2.a.2.I05.D04,3.0713274747580344,0.6171632675811143
4.A.2.a.3.I01.D04,2.844790618483464,0.5685925389300621
4.A.2.a.3.I04.D02,2.961267803289612,0.5632909022324171
4.A.2.a.4.I02.D04,3.0178905438374892,0.5490881307890234
4.A.2.a.4.I03.D01,2.760386439255642,0.5545529358789452
4.A.2.a.4.I05.D05,2.411808620992071,0.5814262029399924
4.A.2.a.4.I06.D03,2.8256213072838676,0.5427507076209253
4.A.2.a.4.I07.D01,3.280902670531332,0.5607526588108716
4.A.2.a.4.I07.D09,2.0581355521554445,0.5584288502223833
4.A.2.a.4.I07.D15,3.588509656268321,0.5926678188424876
4.A.2.a.4.I08.D01,1.6654767295250992,0.543779865964845
4.A.2.a.4.I11.D04,2.845016958270177,0.5586458883123271
4.A.2.a.4.I12.D05,3.0487088407324068,0.5593610035313681
4.A.2.b.1.I01.D02,3.220355880793386,0.569416497843882
4.A.2.b.1.I01.D03,2.9381393477975366,0.5763799921858261
4.A.2.b.1.I03.D02,2.8014266855064704,0.5988875260630522
4.A.2.b.1.I04.D09,3.2710409786180827,0.5995023262868582
4.A.2.b.1.I04.D13,2.840171711992064,0.6190665450800985
4.A.2.b.1.I08.D01,3.163181838662512,0.5613372461853672
4.A.2.b.1.I08.D07,2.774559970106928,0.5821675172530751
4.A.2.b.1.I08.D12,2.4843126051541224,0.5488307707662621
4.A.2.b.1.I08.D14,2.3503500372382042,0.5503907621996031
4.A.2.b.1.I09.D01,2.138054150017922,0.5393486287246594
4.A.2.b.1.I10.D06,3.531646059486116,0.5302040535743977
4.A.2.b.2.I01.D01,1.7641359693993475,0.5290130853897783
4.A.2.b.2.I02.D08,2.178275738566172,0.595011650265123
4.A.2.b.2.I03.D05,2.2739295016212893,0.5747830917948109
4.A.2.b.2.I05.D03,1.8419871794079032,0.5128986226692294
4.A.2.b.2.I11.D02,2.32714648259362,0.6232200210976053
4.A.2.b.2.I17.D03,2.575544414035543,0.5706069603937909
4.A.2.b.2.I18.D03,2.9400098960612353,0.6254870018375183
4.A.2.b.2.I18.D09,2.3397612428984145,0.5962948046027163
4.A.2.b.2.I18.D16,3.0051374655322562,0.5988014138201194
4.A.2.b.3.I01.D03,1.5052174448277595,0.5231509377405756
4.A.2.b.3.I01.D07,2.2687205075462358,0.5578250148971549
4.A.2.b.3.I01.D18,1.715060527106312,0.5085339342738329
4.A.2.b.4.I01.D01,1.9323416352292975,0.5121488409350778
4.A.2.b.4.I01.D02,1.7894525462112594,0.5182352894159088
4.A.2.b.5.I02.D01,2.3084882524941825,0.57197863899707
4.A.2.b.6.I02.D02,2.6248344452543573,0.5477334460101702
4.A.2.b.6.I02.D03,3.049564742629802,0.5673406236668654
4.A.2.b.6.I02.D09,3.3078751997833535,0.5717030071359268
4.A.3.a.1.I01.D06,3.140628743864065,0.5924476857441068
4.A.3.a.1.I01.D07,2.9630270530650895,0.5948317126701674
4.A.3.a.1.I03.D02,2.7586147150435685,0.5406363574772817
4.A.3.a.1.I03.D15,2.9140482660438938,0.5899632322690955
4.A.3.a.1.I03.D23,2.1798824460390627,0.543540209110934
4.A.3.a.1.I04.D02,2.58745350199307,0.5660781878029475
4.A.3.a.1.I05.D04,3.026865072299139,0.5829322691705716
4.A.3.a.1.I05.D06,2.826015157892268,0.6172864902503123
4.A.3.a.1.I05.D08,3.076540447768023,0.5622347984442655
4.A.3.a.1.I06.D01,2.993660770501692,0.5664791176875603
4.A.3.a.1.I06.D06,3.658869223738183,0.594351029734904
4.A.3.a.1.I06.D08,3.681437439215122,0.5354659361601719
4.A.3.a.1.I06.D10,3.618012385912369,0.5290888938134408
4.A.3.a.1.I06.D11,3.575066758368908,0.601637941642311
4.A.3.a.1.I07.D06,2.7064250460556676,0.5593030986583498
4.A.3.a.1.I07.D09,3.013229757783435,0.5687264408204236
4.A.3.a.1.I07.D10,3.147709635385013,0.5712164844037293
4.A.3.a.1.I08.D03,2.7252103542488513,0.5432776752169133
4.A.3.a.1.I09.D02,2.7414361299423646,0.5596484914626538
4.A.3.a.1.I10.D04,3.1658059126512494,0.57623228500427
4.A.3.a.1.I11.D10,2.2316576156589205,0.5707426760414007
4.A.3.a.1.I11.D11,2.380530026368768,0.5842112479579358
4.A.3.a.1.I15.D01,2.1266326633634374,0.5383363703779533
4.A.3.a.1.I15.D02,2.4572509928433606,0.5246512168748225
4.A.3.a.1.I15.D03,2.1944914513460905,0.5502426462524186
4.A.3.a.1.I16.D03,2.1288123417957365,0.6304781559525523
4.A.3.a.2.I01.D03,2.956741044151996,0.5449292888551582
4.A.3.a.2.I01.D08,2.8258772790818947,0.5605649247646589
4.A.3.a.2.I01.D15,2.4998078462694906,0.6000399566737542
4.A.3.a.2.I03.D01,2.711669276661895,0.5450991249805295
4.A.3.a.2.I03.D02,2.716051995576096,0.5774862502465368
4.A.3.a.2.I03.D07,2.631131728557759,0.5374716439488578
4.A.3.a.2.I04.D07,2.544692368312667,0.5867196784026367
4.A.3.a.2.I06.D01,3.671090919008551,0.541442755079224
4.A.3.a.2.I06.D02,3.542434643217822,0.5296962256513069
4.A.3.a.2.I06.D03,3.7139136857150303,0.5344893826213983
4.A.3.a.2.I06.D04,3.7387666521629574,0.5759717270420026
4.A.3.a.2.I08.D01,2.8627743700996344,0.6344191642096266
4.A.3.a.2.I09.D05,2.7777953593651725,0.5361444247402831
4.A.3.a.2.I09.D07,3.664341893739653,0.5417158970796621
4.A.3.a.2.I09.D09,2.898253938568866,0.557520217167335
4.A.3.a.2.I11.D02,2.681539930608621,0.5556704325703885
4.A.3.a.2.I12.D05,3.0337732583370363,0.5739970087976598
4.A.3.a.2.I15.D03,2.691629608585158,0.564976152617418
4.A.3.a.2.I18.D01,2.943473377714606,0.575312363785951
4.A.3.a.2.I20.D03,2.838698707201816,0.5602594657771078
4.A.3.a.2.I22.D04,3.0003503918392154,0.5509444399012384
4.A.3.a.2.I32.D01,1.692238116565869,0.5079509497196177
4.A.3.a.2.I32.D02,2.0662573893837557,0.5912925019258379
4.A.3.a.2.I33.D02,2.6770847239441364,0.571854032375728
4.A.3.a.2.I34.D07,2.5578428923592265,0.5309021070358186
4.A.3.a.2.I35.D05,2.7976490857390326,0.5449982699792342
4.A.3.a.2.I36.D08,3.4123350975260105,0.5523718970939431
4.A.3.a.2.I37.D04,2.8842086237570856,0.5586028339591671
4.A.3.a.2.I39.D01,2.9416134327657613,0.5684680202046035
4.A.3.a.2.I40.D03,3.795239868751435,0.5319341893892275
4.A.3.a.2.I41.D02,3.4736697032220283,0.5600548902273168
4.A.3.a.2.I41.D04,3.689107811105958,0.5502318105896542
4.A.3.a.2.I41.D05,2.8682785247206373,0.5270663482719371
4.A.3.a.2.I42.D02,3.7140577793632588,0.5706568416858744
4.A.3.a.3.I04.D04,2.9233461199565296,0.5561749933340145
4.A.3.a.3.I04.D05,2.841955405023679,0.5654393553089001
4.A.3.a.3.I06.D05,3.583485488669856,0.6568656414186531
4.A.3.a.3.I06.D12,3.212192756247001,0.5432397024937199
4.A.3.a.3.I11.D04,3.131372617131743,0.7411883119225884
4.A.3.a.4.I01.D04,2.89867302866631,0.6240863414559819
4.A.3.a.4.I01.D05,2.486858871703576,0.544928283839992
4.A.3.a.4.I01.D06,2.9571476460323365,0.5590611283491551
4.A.3.a.4.I01.D12,2.8170327108398565,0.5637339316706669
4.A.3.b.1.I02.D01,3.0544407432548653,0.581418840642371
4.A.3.b.1.I02.D02,3.202246911809641,0.5930919957307914
4.A.3.b.1.I06.D04,2.232237592285707,0.6062049809174077
4.A.3.b.1.I06.D06,3.742990841162598,0.5719919480712417
4.A.3.b.6.I01.D02,2.747672106537194,0.536901974053162
4.A.3.b.6.I02.D04,2.830624400513435,0.5860787110504067
4.A.3.b.6.I03.D06,1.9729080185453098,0.5469053293049457
4.A.3.b.6.I08.D07,3.4603589144592655,0.5740560283914249
4.A.3.b.6.I08.D12,1.7967697077245908,0.5118680093180816
4.A.3.b.6.I08.D23,2.2538261226268,0.5808239633083279
4.A.3.b.6.I09.D02,3.2245751530288964,0.5741317549699971
4.A.3.b.6.I10.D03,3.501632252723976,0.5533607884923004
4.A.3.b.6.I11.D01,1.9652562911205524,0.5313134831760924
4.A.3.b.6.I11.D03,2.740043340663345,0.5641082568740714
4.A.3.b.6.I11.D04,2.9858287999961854,0.5455251532809005
4.A.3.b.6.I11.D05,2.926822358629368,0.5662138085430328
4.A.3.b.6.I12.D04,1.65631764203109,0.5137785108978501
4.A.3.b.6.I13.D01,3.192511477077926,0.5461691889432583
4.A.3.b.6.I13.D06,2.8706846741765024,0.569258186079642
4.A.3.b.6.I15.D02,1.9289782065025909,0.5141173925269582
4.A.4.a.1.I01.D01,2.439942248674406,0.6425791555832108
4.A.4.a.1.I01.D03,3.4507176273482854,0.5578311996496943
4.A.4.a.1.I01.D05,3.114045205487427,0.5487740252042119
4.A.4.a.1.I02.D02,2.6059201896752544,0.5702853019815981
4.A.4.a.1.I02.D03,1.9328615179634898,0.5282020858555834
4.A.4.a.1.I02.D04,3.1467702671015463,0.5460677340517837
4.A.4.a.1.I05.D05,2.827185850141998,0.5642018322823485
4.A.4.a.2.I03.D02,3.583425262444863,0.5503472719539229
4.A.4.a.2.I03.D07,2.75753765430444,0.5990552746787712
4.A.4.a.2.I03.D09,1.6980276658775515,0.5431800084626008
4.A.4.a.2.I03.D11,3.4405978982654797,0.5933409816105897
4.A.4.a.2.I03.D19,2.923597933275069,0.577729705083847
4.A.4.a.2.I03.D20,3.3109508200633573,0.5527466425843546
4.A.4.a.2.I04.D03,2.3543051118268785,0.5829995914902755
4.A.4.a.2.I05.D03,1.6733367771561305,0.5120713168559607
4.A.4.a.2.I05.D04,2.9631510116482542,0.5917701467116885
4.A.4.a.2.I06.D03,2.541784160086271,0.5476615854418734
4.A.4.a.2.I07.D03,1.6610186868532493,0.5104824341086163
4.A.4.a.2.I08.D03,2.710419319010273,0.5686760592565498
4.A.4.a.2.I08.D07,2.8676578709617875,0.5804154624168998
4.A.4.a.2.I09.D02,2.3603293999402215,0.5783715070027702
4.A.4.a.2.I09.D03,2.6984399388349902,0.5570397075924305
4.A.4.a.2.I09.D07,2.079693775844115,0.5607120328144974
4.A.4.a.2.I12.D01,1.8489304504074693,0.5805506210120437
4.A.4.a.3.I01.D02,1.6376575493907128,0.5555991931575259
4.A.4.a.3.I02.D09,2.1322096549520255,0.5490503940128377
4.A.4.a.3.I03.D08,2.4049792237887657,0.5893168024304583
4.A.4.a.5.I01.D01,3.1617849815265266,0.5605053890282932
4.A.4.a.5.I01.D06,1.970223294542248,0.5304511772586085
4.A.4.a.5.I03.D06,2.9272332419815505,0.548075505379007
4.A.4.a.5.I04.D02,3.0460682757412223,0.5801051249287195
4.A.4.a.5.I05.D01,2.3997287572089765,0.5891415764548853
4.A.4.a.5.I07.D02,2.463511572548821,0.5976464731566766
4.A.4.a.5.I09.D05,1.8625720465529547,0.5258834201347615
4.A.4.a.5.I09.D06,3.0778194188930637,0.6649038047388398
4.A.4.a.5.I10.D01,2.73697015349282,0.5897642703625756
4.A.4.a.5.I11.D01,2.709738707933997,0.5636591389886689
4.A.4.a.5.I11.D04,2.8851965056688478,0.553528402463332
4.A.4.a.5.I12.D02,2.9009926803412482,0.5916473507160998
4.A.4.a.5.I12.D05,2.6786575953254417,0.5853493373004559
4.A.4.a.5.I12.D07,2.7569913940841335,0.5475986724829536
4.A.4.a.5.I12.D08,2.8331896423282084,0.605385837166807
4.A.4.a.6.I02.D04,2.9130364515636704,0.6164840886763763
4.A.4.a.6.I03.D02,2.6778777426479135,0.5685695475858497
4.A.4.a.6.I03.D05,2.6482923912250467,0.566322840534867
4.A.4.a.7.I02.D02,1.5430091451757126,0.572696766398066
4.A.4.a.7.I02.D07,2.9501427844199455,0.5631924220358862
4.A.4.a.7.I02.D10,2.6343618793036825,0.5477711047620382
4.A.4.a.7.I03.D03,2.5072812527556607,0.591503240227552
4.A.4.a.8.I01.D03,2.0870122966973206,0.7845599462279562
4.A.4.a.8.I01.D04,1.6833034149595951,0.6044058948923832
4.A.4.a.8.I01.D05,1.7183716777751479,0.7964402528013754
4.A.4.a.8.I03.D03,2.9705447430485714,0.5936189058762888
4.A.4.a.8.I03.D04,2.1202559591757,0.5450977624828566
4.A.4.a.8.I03.D06,2.938219952014425,0.5491113794556668
4.A.4.b.3.I01.D04,1.6765780925833267,0.5534188648604297
4.A.4.b.3.I02.D05,1.4828331115065554,0.5274476486598867
4.A.4.b.3.I02.D06,1.6660085392669937,0.5032629398725854
4.A.4.b.3.I02.D10,1.5105212451737984,0.5547982404921568
4.A.4.b.3.I04.D07,1.906024093338049,0.6307757841425459
4.A.4.b.3.I04.D10,2.5439898168715525,0.5469456819791185
4.A.4.b.3.I04.D14,2.6918344584760807,0.606382428502866
4.A.4.b.3.I04.D16,1.6887531783392884,0.5134397478804975
4.A.4.b.3.I05.D05,2.0459417434865013,0.5551970986538048
4.A.4.b.4.I01.D13,2.3854506515705327,0.5368577521277365
4.A.4.b.4.I01.D18,1.5628625479500726,0.5256199339210466
4.A.4.b.4.I03.D04,2.5693031227942225,0.607714975864134
4.A.4.b.4.I03.D05,1.8907422661947373,0.5927291871554417
4.A.4.b.4.I05.D02,2.843956572525161,0.618850043723052
4.A.4.b.4.I06.D10,2.3689641511092905,0.5870644160102545
4.A.4.b.4.I08.D03,2.1942316124452184,0.5657041854156857
4.A.4.b.4.I09.D02,2.1283676040797834,0.5708709865994699
4.A.4.b.4.I09.D04,1.8356052634323852,0.5162409644398545
4.A.4.b.4.I10.D02,2.5922332263084953,0.5591714156729886
4.A.4.b.4.I10.D05,2.40415355018766,0.5634195804613071
4.A.4.b.4.I12.D01,3.0856492898422996,0.5669277385871219
4.A.4.b.4.I12.D13,2.5638020809380535,0.5489734448339725
4.A.4.b.4.I12.D18,2.2287591867571956,0.5786210791938116
4.A.4.b.4.I12.D30,2.695594995074191,0.6300196524159656
4.A.4.b.4.I12.D31,2.742616925308506,0.5508376854248374
4.A.4.b.4.I12.D39,1.8536765724675286,0.5188212404935082
4.A.4.b.4.I13.D02,1.7024841884525237,0.5310352560284368
4.A.4.b.4.I15.D03,2.6042899678422207,0.5773662033126472
4.A.4.b.5.I01.D01,2.2235836615380995,0.5899238589531288
4.A.4.b.5.I02.D02,1.7602816605496048,0.5809588859961057
4.A.4.b.6.I02.D03,2.840752509472207,0.5756681108931492
4.A.4.b.6.I02.D04,3.1008202593582608,0.5735048214017731
4.A.4.b.6.I05.D10,2.396375212136272,0.5356296830728491
4.A.4.b.6.I06.D02,2.4988661163628425,0.6042029372342119
4.A.4.b.6.I07.D03,2.1754560192676835,0.5949678273120229
4.A.4.b.6.I07.D06,1.8937846026735832,0.5817078688067387
4.A.4.b.6.I08.D01,1.6998428845930604,0.5378136574054548
4.A.4.b.6.I08.D04,2.4488988358862662,0.5414493754055956
4.A.4.b.6.I10.D02,1.659989720897595,0.5180662358727584
4.A.4.b.6.I10.D05,1.5796838503520814,0.5361996777620344
4.A.4.b.6.I10.D07,1.4650073550335132,0.5604176116802635
4.A.4.c.1.I01.D06,3.10734629858832,0.5682301271109758
4.A.4.c.1.I01.D07,3.614670247245301,0.5712289935060113
4.A.4.c.1.I03.D06,2.4646821985764387,0.5300306204713818
4.A.4.c.1.I03.D10,3.3139593911334706,0.565897279324874
4.A.4.c.1.I03.D11,3.4786289119284657,0.5676360526387896
4.A.4.c.1.I05.D04,3.5649552963102478,0.6436883098244728
4.A.4.c.2.I01.D03,1.6837920201712957,0.510625308745214
4.A.4.c.2.I01.D05,1.6261324450137749,0.5280307987904491
4.A.4.c.3.I01.D02,2.99239029743492,0.5572223577091258
4.A.4.c.3.I01.D05,3.15206335920469,0.5719269572778902
4.A.4.c.3.I05.D04,2.733093479117406,0.5644167176107135
4.A.4.c.3.I05.D06,2.859467267072822,0.5743045537042963
4.A.4.c.3.I06.D01,2.8102326238047866,0.5571553287653801
4.A.4.c.3.I06.D03,2.8199232285828977,0.5522960757667246
4.A.1.a.1.I01.D02,2.176645649844935,0.7704795087540566
4.A.1.a.1.I01.D03,2.516000232550454,0.754917536449419
4.A.1.a.1.I02.D01,3.273833439183977,0.6231558475580439
4.A.1.a.1.I02.D02,2.8887857477393624,0.6507898177042772
4.A.1.a.1.I02.D03,3.067474505477505,0.6659455901121358
4.A.1.a.1.I02.D04,3.6514148838003955,0.5319699940787945
4.A.1.a.1.I02.D05,2.8934399732033165,0.5830478594703958
4.A.1.a.1.I02.D06,3.3121909922432167,0.5510051855664688
4.A.1.a.1.I02.D07,2.995477074115469,0.6326650440950257
4.A.1.a.1.I02.D11,3.4627120561682534,0.5352256352887057
4.A.1.a.1.I02.D12,2.7616628227344986,0.6638170748648804
4.A.1.a.1.I02.D14,2.7493791004767663,0.5842691301639382
4.A.1.a.1.I02.D15,2.6180373865594104,0.6584956709860128
4.A.1.a.1.I02.D16,3.6185877925084133,0.6372291010291189
4.A.1.a.1.I03.D01,2.630181080316661,0.6442086035264953
4.A.1.a.1.I03.D02,2.8462044162637694,0.6451653427213273
4.A.1.a.1.I03.D03,2.8682372322698204,0.631670250165449
4.A.1.a.1.I03.D04,2.615693600287978,0.6008866387577392
4.A.1.a.1.I03.D05,2.5549634864504944,0.692357333838765
4.A.1.a.1.I03.D06,1.7092392266682768,0.624902268709052
4.A.1.a.1.I03.D07,2.7658457664787957,0.6386922129875261
4.A.1.a.1.I04.D02,2.8302167081019967,0.6577928353849316
4.A.1.a.1.I04.D03,2.427952661325798,0.6560288510159191
4.A.1.a.1.I04.D04,3.136117623179061,0.6110981763645515
4.A.1.a.1.I04.D05,2.5338521056677292,0.6729045004909731
4.A.1.a.1.I04.D06,2.386429417008516,0.6703137310980907
4.A.1.a.1.I04.D07,3.154426398853134,0.607876847453662
4.A.1.a.1.I04.D08,2.1330294714660574,0.6824329781944138
4.A.1.a.1.I05.D01,2.258160345957079,0.6487707632921174
4.A.1.a.1.I06.D01,2.1761430159592208,0.615173299243347
4.A.1.a.1.I06.D03,3.298858414355828,0.7363218245927339
4.A.1.a.1.I06.D04,3.0325378060914794,0.6301069884242718
4.A.1.a.1.I07.D01,2.641602138817179,0.6006968093661724
4.A.1.a.1.I08.D01,2.561221534851639,0.7758748913597504
4.A.1.a.1.I08.D02,2.7379173455527415,0.772678847269626
4.A.1.a.1.I08.D03,2.2191977336881794,0.7410768072849638
4.A.1.a.1.I09.D01,1.85588101631103,0.6010954132403592
4.A.1.a.1.I09.D02,2.415304288887004,0.7219332390829329
4.A.1.a.1.I09.D03,1.5367766099441171,0.6965876166072467
4.A.1.a.1.I10.D01,2.40043649123841,0.6975299920226821
4.A.1.a.1.I10.D02,2.6443016424480548,0.6381147849014823
4.A.1.a.1.I10.D03,2.4956602382837856,0.6171679779375987
4.A.1.a.1.I10.D04,2.634421616390946,0.7022686715864941
4.A.1.a.1.I10.D05,2.4081963983213557,0.7021711374642514
4.A.1.a.1.I10.D06,2.251846757030725,0.6713184319888308
4.A.1.a.1.I10.D07,2.319955509770233,0.6994288441256762
4.A.1.a.1.I11.D01,2.210516216459591,0.7394967971790081
4.A.1.a.1.I12.D01,2.8139871520431483,0.5734874699473558
4.A.1.a.1.I12.D02,2.875236427532481,0.5590202422598356
4.A.1.a.1.I12.D03,1.800242962758388,0.614160092165084
4.A.1.a.1.I13.D01,2.3651102365321997,0.8294465911788995
4.A.1.a.1.I13.D02,2.640932670775181,0.733670112473213
4.A.1.a.1.I13.D03,2.548626973470914,0.7737050653031483
4.A.1.a.1.I14.D01,2.2693740754084573,0.6481296649071284
4.A.1.a.1.I14.D03,3.0995783712541876,0.6146977356659011
4.A.1.a.1.I14.D04,1.7869756175121063,0.5896156231014125
4.A.1.a.1.I14.D05,2.4241796655936536,0.5994073154791577
4.A.1.a.1.I15.D01,2.7587815916098117,0.6304275397752255
4.A.1.a.1.I15.D02,2.9093356672343065,0.6674639388929346
4.A.1.a.1.I16.D01,2.4123512833082312,0.7505090741732285
4.A.1.a.1.I16.D02,2.451613535235578,0.7341533426833564
4.A.1.a.1.I16.D03,2.4516951203198465,0.7827075055516683
4.A.1.a.1.I16.D04,2.6111931819094076,0.8234806132471082
4.A.1.a.1.I16.D05,2.5051427953595615,0.7132466083961901
4.A.1.a.1.I16.D06,2.836695166410439,0.7373157794683998
4.A.1.a.1.I17.D01,3.109201663831554,0.6281344714227011
4.A.1.a.1.I17.D02,2.129668313265441,0.6701614491055823
4.A.1.a.1.I17.D03,3.4449181666650714,0.6286511267036019
4.A.1.a.1.I18.D01,2.000610084303889,0.8813449276375769
4.A.1.a.1.I18.D02,1.911483004777231,0.7778607841736287
4.A.1.a.1.I18.D03,1.6953729899778964,0.6905924850633816
4.A.1.a.1.I18.D04,1.6778606141687822,0.5618023855775696
4.A.1.a.1.I19.D01,2.778420448506688,0.55731253826709
4.A.1.a.1.I19.D02,2.2063835560124163,0.6073483109327791
4.A.1.a.1.I20.D01,2.4921108669632765,0.7707599341118696
4.A.1.a.1.I20.D02,2.706460653306893,0.6959233692920632
4.A.1.a.1.I20.D03,2.695049608063787,0.6349685246445596
4.A.1.a.1.I20.D05,2.658190922623097,0.6715722500241457
4.A.1.a.1.I20.D06,2.332377048575499,0.7302793450548801
4.A.1.a.1.I20.D07,2.174543795238912,0.6988679557598818
4.A.1.a.1.I20.D08,2.763863260403302,0.6401729109312768
4.A.1.a.1.I20.D09,2.38510800966069,0.7483453884554176
4.A.1.a.1.I20.D10,2.6229552153128877,0.7910973155155592
4.A.1.a.1.I21.D01,2.631474627396149,0.6668333659565224
4.A.1.a.1.I21.D02,2.62740129934088,0.7116753167483116
4.A.1.a.1.I21.D03,3.0056335353558166,0.6994392971048882
4.A.1.a.1.I21.D04,2.00361395252638,0.5957313421580679
4.A.1.a.1.I22.D01,2.6318406343969483,0.6628756809340315
4.A.1.a.1.I22.D02,2.7108916254996323,0.649974719312743
4.A.1.a.1.I22.D03,2.233156788356557,0.6981985934362926
4.A.1.a.1.I23.D01,2.704357525839279,0.5745199701891792
4.A.1.a.1.I23.D02,2.298069730395355,0.6995855435822991
4.A.1.a.1.I23.D03,2.7335981774027607,0.6152254220474704
4.A.1.a.1.I23.D04,2.825227533630737,0.6451561297534498
4.A.1.a.1.I23.D05,2.7837404730267825,0.6345316495759734
4.A.1.a.1.I23.D09,2.6211043912156606,0.6038580082337202
4.A.1.a.2.I01.D01,3.1853148612533264,0.7360245150025388
4.A.1.a.2.I01.D02,2.8898587663373276,0.6139316158079478
4.A.1.a.2.I01.D03,2.8556749882985812,0.6457582454836341
4.A.1.a.2.I01.D04,2.959464068175435,0.6204822762387785
4.A.1.a.2.I01.D06,2.7712302515849636,0.6093891907588791
4.A.1.a.2.I01.D08,2.4817849081160377,0.7123770325258638
4.A.1.a.2.I01.D09,2.8066089073353346,0.5941129275360852
4.A.1.a.2.I01.D11,3.3763373008594266,0.5973399559332044
